activity;time;orders;items;packages;customers;products;price;weight;resource;normal;context-aware-normal;deviating
place order;2019-05-24 10:20:45;{990033};{880123,880124,880125};{};{Kefang Ding};{iPad Pro,Echo Dot,Fire Stick};1173.98;1.063;Finance;yes;no;no;no
pick item;2019-05-24 10:31:16;{990026};{880091};{};{Wil van der Aalst};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
item out of stock;2019-05-24 10:39:16;{990030};{880107};{};{Mahnaz Qafari};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
item out of stock;2019-05-24 10:51:22;{990031};{880115};{};{Kefang Ding};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
pick item;2019-05-24 10:53:55;{990032};{880119};{};{Mahnaz Qafari};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-05-24 10:55:46;{990031};{880116};{};{Kefang Ding};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
create package;2019-05-24 10:55:46;{990006,990025};{880021,880020,880019,880023,880022,880025,880089,880024};{660005};{Christina Rensinghof};{Echo,iPhone 11,Echo Show 5,Echo Show 8,Echo Plus,Echo,Kindle Paperwhite,iPhone 8};2026.95;5.571;Fullfillment;yes;no;no;no
reorder item;2019-05-24 11:32:26;{990017};{880061};{};{Mohammadreza Fani Sani};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2019-05-24 11:37:55;{990019};{880067,880068,880069,880070};{};{Seran Uysal};{Echo Studio,Echo Studio,iPad Air,iPhone 8};1409.98;3.61;Finance;yes;no;no;no
pick item;2019-05-24 11:41:09;{990023};{880083};{};{Marco Pegoraro};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2019-05-24 12:01:16;{990034};{880126,880127};{};{Kefang Ding};{iPhone X,Fire Stick};743.99;0.372;Finance;yes;no;no;no
package delivered;2019-05-24 12:05:19;{990001};{880003,880006,880002,880004,880005};{660001};{Majid Rafiei};{Kindle Paperwhite,iPad mini,Fire Stick 4K,Kindle,iPad mini};1196.98;1.818;Delivery;yes;no;no;no
confirm order;2019-05-24 12:13:51;{990020};{880071,880072,880073};{};{Lisa Mannel};{iPhone 11,iPad,iPad mini};1748.0;0.929;Finance;yes;no;no;no
send package;2019-05-24 12:20:44;{990006,990025};{880021,880020,880019,880023,880022,880025,880089,880024};{660005};{Christina Rensinghof};{Echo,iPhone 11,Echo Show 5,Echo Show 8,Echo Plus,Echo,Kindle Paperwhite,iPhone 8};2026.95;5.571;Fullfillment;yes;no;no;no
pay order;2019-05-24 12:37:18;{990022};{880078,880079,880080,880081};{};{Luis Santos};{iPhone 11 Pro,Echo Dot,Fire Stick,iPhone 8};1752.98;0.978;Finance;yes;no;no;no
pay order;2019-05-24 12:50:15;{990003};{880011,880012};{};{Wil van der Aalst};{Kindle,Kindle Paperwhite};213.99;0.978;Finance;yes;no;no;no
confirm order;2019-05-24 13:13:33;{990029};{880104,880105,880106};{};{Tobias Brockhoff};{MacBook Air,Fire Stick,MacBook Pro};4744.99;2.82;Finance;yes;no;no;no
confirm order;2019-05-24 13:16:12;{990032};{880117,880118,880119,880120,880121,880122};{};{Mahnaz Qafari};{Echo Studio,iPad mini,Fire Stick 4K,Echo Studio,Echo Show 8,iPad Air};1549.96;4.94;Finance;yes;no;no;no
package delivered;2019-05-24 13:21:27;{990002};{880009,880008,880010};{660002};{Anahita Farhang Ghahfarokhi};{iPhone X,iPhone X,Echo Plus};1547.99;1.624;Delivery;yes;no;no;no
place order;2019-05-24 13:22:18;{990035};{880128,880129,880130,880131,880132};{};{Anahita Farhang Ghahfarokhi};{Echo Show 8,Echo Studio,iPad Pro,iPad,MacBook Pro};4428.98;4.796;Finance;yes;no;no;no
reorder item;2019-05-24 13:28:29;{990008};{880030};{};{Luis Santos};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-05-24 14:07:55;{990022};{880081};{};{Luis Santos};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
pick item;2019-05-24 14:26:33;{990029};{880106};{};{Tobias Brockhoff};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
item out of stock;2019-05-24 14:35:34;{990028};{880103};{};{Wil van der Aalst};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2019-05-24 14:42:23;{990011};{880042};{};{Junxiong Gao};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-05-24 14:49:06;{990032};{880122};{};{Mahnaz Qafari};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
item out of stock;2019-05-24 14:58:46;{990026};{880092};{};{Wil van der Aalst};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
pick item;2019-05-24 15:01:21;{990029};{880104};{};{Tobias Brockhoff};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
package delivered;2019-05-24 15:02:28;{990006,990025};{880021,880020,880019,880023,880022,880025,880089,880024};{660005};{Christina Rensinghof};{Echo,iPhone 11,Echo Show 5,Echo Show 8,Echo Plus,Echo,Kindle Paperwhite,iPhone 8};2026.95;5.571;Delivery;yes;no;no;no
place order;2019-05-24 15:04:21;{990036};{880133,880134,880135,880136,880137,880138};{};{Seran Uysal};{Fire Stick,Echo Dot,iPad,Kindle Paperwhite,Fire Stick 4K,Echo};888.96;2.618;Finance;yes;no;no;no
reorder item;2019-05-24 15:08:12;{990011};{880041};{};{Junxiong Gao};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-05-24 15:17:15;{990035};{880128};{};{Anahita Farhang Ghahfarokhi};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
item out of stock;2019-05-24 15:53:06;{990027};{880097};{};{Luis Santos};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
create package;2019-05-24 16:00:00;{990009,990011,990013,990015,990018,990021};{880032,880033,880031,880036,880040,880046,880056,880066,880034,880057,880077,880065,880075,880076,880074,880055,880053,880042,880035};{660006};{Junxiong Gao};{Echo,Echo Studio,MacBook Air,Echo Dot,Kindle Paperwhite,iPhone 11 Pro,Fire Stick 4K,Fire Stick 4K,iPad,Kindle Paperwhite,iPhone X,Echo Dot,iPhone X,Echo Studio,Kindle Paperwhite,MacBook Air,Echo Studio,Fire Stick 4K,iPad Pro};9957.91;12.303;Fullfillment;yes;no;no;no
pick item;2019-05-24 16:05:58;{990002};{880007};{};{Anahita Farhang Ghahfarokhi};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
reorder item;2019-05-24 16:10:24;{990023};{880082};{};{Marco Pegoraro};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
place order;2019-05-24 16:28:28;{990037};{880139,880140};{};{Seran Uysal};{MacBook Pro,Echo Show 5};2594.99;2.25;Finance;yes;no;no;no
pick item;2019-05-24 16:31:49;{990037};{880140};{};{Seran Uysal};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
pick item;2019-05-24 16:31:56;{990036};{880135};{};{Seran Uysal};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-05-24 17:02:21;{990036};{880134};{};{Seran Uysal};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2019-05-24 17:03:12;{990022};{880080};{};{Luis Santos};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
place order;2019-05-24 18:16:41;{990038};{880141,880142,880143};{};{Luis Santos};{Echo Plus,iPhone 8,Echo Studio};883.98;2.97;Finance;yes;no;no;no
pick item;2019-05-24 18:34:14;{990018};{880064};{};{Junxiong Gao};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
confirm order;2019-05-24 18:39:16;{990030};{880107,880108,880109,880110};{};{Mahnaz Qafari};{Echo Show 8,Echo Plus,Echo Show 5,Echo Dot};404.96;3.52;Finance;yes;no;no;no
confirm order;2019-05-24 18:40:22;{990028};{880101,880102,880103};{};{Wil van der Aalst};{MacBook Air,Kindle Paperwhite,Echo Dot};2363.99;2.125;Finance;yes;no;no;no
pick item;2019-05-24 18:49:17;{990036};{880136};{};{Seran Uysal};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
pick item;2019-05-24 19:07:04;{990030};{880108};{};{Mahnaz Qafari};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
confirm order;2019-05-24 19:19:10;{990033};{880123,880124,880125};{};{Kefang Ding};{iPad Pro,Echo Dot,Fire Stick};1173.98;1.063;Finance;yes;no;no;no
item out of stock;2019-05-24 19:54:30;{990035};{880129};{};{Anahita Farhang Ghahfarokhi};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
place order;2019-05-24 20:29:34;{990039};{880144,880145};{};{Mahsa Bafrani};{Echo Studio,iPhone 8};733.99;1.69;Finance;yes;no;no;no
place order;2019-05-25 00:15:00;{990040};{880146,880147,880148,880149,880150};{};{Gyunam Park};{Echo Dot,Echo Plus,iPad Pro,iPhone 8,iPad Pro};2911.98;2.836;Finance;yes;no;no;no
place order;2019-05-25 23:25:59;{990041};{880151,880152,880153,880154,880155};{};{Tobias Brockhoff};{Kindle Paperwhite,iPhone 8,iPad mini,Echo Show 8,MacBook Pro};3741.99;3.335;Finance;yes;no;no;no
place order;2019-05-26 23:18:22;{990042};{880156,880157,880158,880159};{};{Gyunam Park};{iPad,iPhone 8,iPad mini,Kindle Paperwhite};1607.0;1.468;Finance;yes;no;no;no
pick item;2019-05-27 08:21:28;{990040};{880146};{};{Gyunam Park};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2019-05-27 08:44:39;{990004};{880013};{};{Wil van der Aalst};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
confirm order;2019-05-27 09:01:23;{990034};{880126,880127};{};{Kefang Ding};{iPhone X,Fire Stick};743.99;0.372;Finance;yes;no;no;no
send package;2019-05-27 09:16:35;{990008,990022,990027};{880029,880079,880095,880096,880100,880028};{660004};{Luis Santos};{iPad mini,Echo Dot,MacBook Pro,iPhone X,iPad Air,Echo Studio};4353.98;4.122;Fullfillment;yes;no;no;no
place order;2019-05-27 09:19:43;{990043};{880160,880161};{};{Luis Santos};{iPhone 8,iPad mini};983.0;0.49;Finance;yes;no;no;no
pick item;2019-05-27 09:25:54;{990031};{880112};{};{Kefang Ding};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-05-27 09:51:33;{990038};{880143};{};{Luis Santos};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
pick item;2019-05-27 10:21:10;{990024};{880086};{};{Mohammadreza Fani Sani};{iPad Air};476.0;0.44;Fullfillment;yes;no;no;no
confirm order;2019-05-27 10:31:48;{990042};{880156,880157,880158,880159};{};{Gyunam Park};{iPad,iPhone 8,iPad mini,Kindle Paperwhite};1607.0;1.468;Finance;yes;no;no;no
pick item;2019-05-27 10:39:24;{990019};{880068};{};{Seran Uysal};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
confirm order;2019-05-27 10:55:39;{990038};{880141,880142,880143};{};{Luis Santos};{Echo Plus,iPhone 8,Echo Studio};883.98;2.97;Finance;yes;no;no;no
place order;2019-05-27 10:59:12;{990044};{880162,880163};{};{Marco Pegoraro};{Kindle Paperwhite,Fire Stick 4K};223.99;0.775;Finance;yes;no;no;no
pick item;2019-05-27 11:09:54;{990039};{880145};{};{Mahsa Bafrani};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
send package;2019-05-27 11:20:42;{990009,990011,990013,990015,990018,990021};{880032,880033,880031,880036,880040,880046,880056,880066,880034,880057,880077,880065,880075,880076,880074,880055,880053,880042,880035};{660006};{Junxiong Gao};{Echo,Echo Studio,MacBook Air,Echo Dot,Kindle Paperwhite,iPhone 11 Pro,Fire Stick 4K,Fire Stick 4K,iPad,Kindle Paperwhite,iPhone X,Echo Dot,iPhone X,Echo Studio,Kindle Paperwhite,MacBook Air,Echo Studio,Fire Stick 4K,iPad Pro};9957.91;12.303;Fullfillment;yes;no;no;no
pick item;2019-05-27 11:31:17;{990029};{880105};{};{Tobias Brockhoff};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2019-05-27 11:34:54;{990034};{880127};{};{Kefang Ding};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2019-05-27 11:39:00;{990041};{880151,880152,880153,880154,880155};{};{Tobias Brockhoff};{Kindle Paperwhite,iPhone 8,iPad mini,Echo Show 8,MacBook Pro};3741.99;3.335;Finance;yes;no;no;no
pick item;2019-05-27 11:40:07;{990031};{880113};{};{Kefang Ding};{Kindle};79.99;0.483;Fullfillment;yes;no;no;no
item out of stock;2019-05-27 11:49:58;{990032};{880118};{};{Mahnaz Qafari};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-05-27 12:03:46;{990043};{880160};{};{Luis Santos};{iPhone 8};529.0;0.21;Fullfillment;yes;no;no;no
item out of stock;2019-05-27 12:19:27;{990039};{880144};{};{Mahsa Bafrani};{Echo Studio};199.99;1.48;Fullfillment;yes;no;no;no
confirm order;2019-05-27 12:29:06;{990037};{880139,880140};{};{Seran Uysal};{MacBook Pro,Echo Show 5};2594.99;2.25;Finance;yes;no;no;no
pay order;2019-05-27 12:36:09;{990029};{880104,880105,880106};{};{Tobias Brockhoff};{MacBook Air,Fire Stick,MacBook Pro};4744.99;2.82;Finance;yes;no;no;no
place order;2019-05-27 13:18:09;{990045};{880164,880165,880166};{};{Claudia Graf};{iPhone X,Kindle Paperwhite,iPhone 11};1632.0;0.833;Finance;yes;no;no;no
pick item;2019-05-27 13:31:12;{990042};{880158};{};{Gyunam Park};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
create package;2019-05-27 13:31:12;{990040,990042,990012};{880146,880158,880045};{660007};{Gyunam Park};{Echo Dot,iPad mini,Echo Studio};678.98;2.14;Fullfillment;yes;no;no;no
pick item;2019-05-27 13:37:58;{990033};{880125};{};{Kefang Ding};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
pick item;2019-05-27 14:07:11;{990042};{880156};{};{Gyunam Park};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-05-27 14:20:03;{990011};{880041};{};{Junxiong Gao};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
create package;2019-05-27 14:20:03;{990007,990020};{880026,880072,880073,880027};{660008};{Lisa Mannel};{Echo Show 8,iPad,iPad mini,Echo Dot};1103.98;2.123;Fullfillment;yes;no;no;no
reorder item;2019-05-27 14:31:11;{990001};{880001};{};{Majid Rafiei};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pay order;2019-05-27 14:32:40;{990031};{880111,880112,880113,880114,880115,880116};{};{Kefang Ding};{iPad Air,iPad,Kindle,iPhone 11,iPhone X,Echo Show 5};2643.98;2.624;Finance;yes;no;no;no
pick item;2019-05-27 14:37:20;{990045};{880165};{};{Claudia Graf};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
confirm order;2019-05-27 14:38:25;{990039};{880144,880145};{};{Mahsa Bafrani};{Echo Studio,iPhone 8};733.99;1.69;Finance;yes;no;no;no
send package;2019-05-27 14:54:31;{990040,990042,990012};{880146,880158,880045};{660007};{Gyunam Park};{Echo Dot,iPad mini,Echo Studio};678.98;2.14;Fullfillment;yes;no;no;no
place order;2019-05-27 14:56:04;{990046};{880167,880168,880169,880170};{};{Kefang Ding};{Echo Show 8,iPad Pro,iPad Pro,Kindle Paperwhite};2461.99;2.441;Finance;yes;no;no;no
item out of stock;2019-05-27 14:56:20;{990036};{880133};{};{Seran Uysal};{Fire Stick};39.99;0.2;Fullfillment;yes;no;no;no
confirm order;2019-05-27 15:00:53;{990040};{880146,880147,880148,880149,880150};{};{Gyunam Park};{Echo Dot,Echo Plus,iPad Pro,iPhone 8,iPad Pro};2911.98;2.836;Finance;yes;no;no;no
pick item;2019-05-27 15:01:20;{990008};{880030};{};{Luis Santos};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
reorder item;2019-05-27 15:05:18;{990016};{880060};{};{Kefang Ding};{iPhone 11 Pro};1149.0;0.188;Fullfillment;yes;no;no;no
pick item;2019-05-27 15:25:37;{990025};{880088};{};{Christina Rensinghof};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
pick item;2019-05-27 15:26:33;{990013};{880047};{};{Junxiong Gao};{iPhone X};699.0;0.172;Fullfillment;yes;no;no;no
create package;2019-05-27 15:26:33;{990014};{880048,880050,880049,880052,880051};{660009};{Christine Dobbert};{iPad Air,MacBook Air,iPhone X,iPhone 11 Pro,iPhone X};5223.0;2.222;Fullfillment;yes;no;no;no
pick item;2019-05-27 16:04:04;{990025};{880090};{};{Christina Rensinghof};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
confirm order;2019-05-27 16:08:29;{990044};{880162,880163};{};{Marco Pegoraro};{Kindle Paperwhite,Fire Stick 4K};223.99;0.775;Finance;yes;no;no;no
pick item;2019-05-27 16:15:37;{990045};{880166};{};{Claudia Graf};{iPhone 11};799.0;0.166;Fullfillment;yes;no;no;no
pick item;2019-05-27 16:22:40;{990037};{880139};{};{Seran Uysal};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
pick item;2019-05-27 16:46:11;{990024};{880087};{};{Mohammadreza Fani Sani};{Fire Stick 4K};89.99;0.28;Fullfillment;yes;no;no;no
package delivered;2019-05-27 16:47:38;{990009,990011,990013,990015,990018,990021};{880032,880033,880031,880036,880040,880046,880056,880066,880034,880057,880077,880065,880075,880076,880074,880055,880053,880042,880035};{660006};{Junxiong Gao};{Echo,Echo Studio,MacBook Air,Echo Dot,Kindle Paperwhite,iPhone 11 Pro,Fire Stick 4K,Fire Stick 4K,iPad,Kindle Paperwhite,iPhone X,Echo Dot,iPhone X,Echo Studio,Kindle Paperwhite,MacBook Air,Echo Studio,Fire Stick 4K,iPad Pro};9957.91;12.303;Delivery;yes;no;no;no
pay order;2019-05-27 17:04:01;{990002};{880007,880008,880009,880010};{};{Anahita Farhang Ghahfarokhi};{iPad Air,iPhone X,iPhone X,Echo Plus};2028.99;2.064;Finance;yes;no;no;no
place order;2019-05-27 17:11:53;{990047};{880171,880172,880173};{};{Mahnaz Qafari};{Echo Plus,Echo Plus,Echo Show 8};434.97;3.54;Finance;yes;no;no;no
pick item;2019-05-27 17:48:05;{990038};{880141};{};{Luis Santos};{Echo Plus};149.99;1.28;Fullfillment;yes;no;no;no
create package;2019-05-27 17:48:05;{990016,990031,990034,990033};{880058,880114,880111,880116,880112,880127,880113,880125,880059};{660010};{Kefang Ding};{iPad Pro,iPhone 11,iPad Air,Echo Show 5,iPad,Fire Stick,Kindle,Fire Stick,Kindle};3198.95;3.818;Fullfillment;yes;no;no;no
place order;2019-05-27 18:43:32;{990048};{880174,880175,880176,880177,880178};{};{Christina Rensinghof};{iPhone X,Echo,Fire Stick,iPhone 8,iPhone 11 Pro};2521.98;1.55;Finance;yes;no;no;no
confirm order;2019-05-27 18:57:12;{990035};{880128,880129,880130,880131,880132};{};{Anahita Farhang Ghahfarokhi};{Echo Show 8,Echo Studio,iPad Pro,iPad,MacBook Pro};4428.98;4.796;Finance;yes;no;no;no
pay order;2019-05-27 19:09:17;{990004};{880013,880014,880015,880016};{};{Wil van der Aalst};{iPhone X,Echo Dot,Kindle,Echo};913.97;1.815;Finance;yes;no;no;no
failed delivery;2019-05-27 19:12:37;{990008,990022,990027};{880029,880079,880095,880096,880100,880028};{660004};{Luis Santos};{iPad mini,Echo Dot,MacBook Pro,iPhone X,iPad Air,Echo Studio};4353.98;4.122;Delivery;yes;no;no;no
pick item;2019-05-27 20:43:16;{990033};{880124};{};{Kefang Ding};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
place order;2019-05-27 21:50:07;{990049};{880179,880180,880181,880182,880183,880184};{};{Christina Rensinghof};{iPhone 11,iPhone X,MacBook Pro,Kindle Paperwhite,Fire Stick 4K,Fire Stick 4K};4311.98;2.763;Finance;yes;no;no;no
place order;2019-05-28 07:18:18;{990050};{880185,880186,880187};{};{Lisa Mannel};{Fire Stick,Fire Stick 4K,Echo};234.97;1.26;Finance;yes;no;no;no
pick item;2019-05-28 08:20:51;{990047};{880173};{};{Mahnaz Qafari};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-05-28 08:25:22;{990033};{880123};{};{Kefang Ding};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-05-28 08:36:23;{990035};{880130};{};{Anahita Farhang Ghahfarokhi};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
confirm order;2019-05-28 08:38:18;{990045};{880164,880165,880166};{};{Claudia Graf};{iPhone X,Kindle Paperwhite,iPhone 11};1632.0;0.833;Finance;yes;no;no;no
pick item;2019-05-28 08:42:03;{990012};{880044};{};{Gyunam Park};{Echo Dot};29.99;0.38;Fullfillment;yes;no;no;no
pick item;2019-05-28 08:58:48;{990041};{880153};{};{Tobias Brockhoff};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
reorder item;2019-05-28 08:59:02;{990032};{880118};{};{Mahnaz Qafari};{iPad mini};449.0;0.28;Fullfillment;yes;no;no;no
pick item;2019-05-28 09:24:48;{990032};{880121};{};{Mahnaz Qafari};{Echo Show 8};129.99;0.98;Fullfillment;yes;no;no;no
pick item;2019-05-28 09:24:53;{990035};{880132};{};{Anahita Farhang Ghahfarokhi};{MacBook Pro};2500.0;1.37;Fullfillment;yes;no;no;no
send package;2019-05-28 09:31:25;{990007,990020};{880026,880072,880073,880027};{660008};{Lisa Mannel};{Echo Show 8,iPad,iPad mini,Echo Dot};1103.98;2.123;Fullfillment;yes;no;no;no
pick item;2019-05-28 09:33:48;{990046};{880170};{};{Kefang Ding};{Kindle Paperwhite};129.0;0.495;Fullfillment;yes;no;no;no
create package;2019-05-28 09:33:48;{990019,990037,990036};{880067,880140,880135,880134,880136,880068,880139,880070};{660011};{Seran Uysal};{Echo Studio,Echo Show 5,iPad,Echo Dot,Kindle Paperwhite,Echo Studio,MacBook Pro,iPhone 8};4172.96;6.778;Fullfillment;yes;no;no;no
confirm order;2019-05-28 09:36:02;{990047};{880171,880172,880173};{};{Mahnaz Qafari};{Echo Plus,Echo Plus,Echo Show 8};434.97;3.54;Finance;yes;no;no;no
failed delivery;2019-05-28 09:40:02;{990008,990022,990027};{880029,880079,880095,880096,880100,880028};{660004};{Luis Santos};{iPad mini,Echo Dot,MacBook Pro,iPhone X,iPad Air,Echo Studio};4353.98;4.122;Delivery;yes;no;no;no
pick item;2019-05-28 09:43:51;{990035};{880131};{};{Anahita Farhang Ghahfarokhi};{iPad};495.0;0.483;Fullfillment;yes;no;no;no
send package;2019-05-28 09:44:07;{990019,990037,990036};{880067,880140,880135,880134,880136,880068,880139,880070};{660011};{Seran Uysal};{Echo Studio,Echo Show 5,iPad,Echo Dot,Kindle Paperwhite,Echo Studio,MacBook Pro,iPhone 8};4172.96;6.778;Fullfillment;yes;no;no;no
item out of stock;2019-05-28 09:49:57;{990036};{880138};{};{Seran Uysal};{Echo};99.99;0.78;Fullfillment;yes;no;no;no
place order;2019-05-28 10:03:53;{990051};{880188,880189,880190,880191,880192,880193};{};{Wil van der Aalst};{Fire Stick,iPad mini,Echo,Kindle,Echo Studio,iPad mini};1322.96;3.503;Finance;yes;no;no;no
pick item;2019-05-28 10:11:13;{990046};{880168};{};{Kefang Ding};{iPad Pro};1099.0;0.483;Fullfillment;yes;no;no;no
pick item;2019-05-28 10:20:19;{990028};{880101};{};{Wil van der Aalst};{MacBook Air};2200.0;1.25;Fullfillment;yes;no;no;no
confirm order;2019-05-28 10:21:43;{990048};{880174,880175,880176,880177,880178};{};{Christina Rensinghof};{iPhone X,Echo,Fire Stick,iPhone 8,iPhone 11 Pro};2521.98;1.55;Finance;yes;no;no;no
reorder item;2019-05-28 10:30:21;{990027};{880097};{};{Luis Santos};{Echo Show 5};89.99;0.88;Fullfillment;yes;no;no;no
